Group/Country,Item,Month,Year,Value_USD
India,Articles of iron and steel,10,2020,2506230
India,Articles of plastics,10,2020,1327430
India,Articles of rubber,10,2020,1274550
India,Auxiliary materials for cigarettes,10,2020,52410
India,Auxiliary materials for medicaments,10,2020,3998300
India,"Auxiliary materials for textile, garment, leather, footwear",10,2020,7782490
India,Chemical products,10,2020,8740010
India,Chemicals,10,2020,12792320
India,"Computers, electronical products and parts",10,2020,1706280
India,Cotton,10,2020,12524160
India,Fertilizers,10,2020,42810
India,"Fibres, not spun",10,2020,9902710
India,Fishery products,10,2020,19580180
India,Fresh and pocessed vegetables and fruit,10,2020,1809560
India,Insecticides and materials,10,2020,10396570
India,"Iron, Steel",10,2020,62160100
India,Maize,10,2020,0
India,"Motor vehicles, assembled",10,2020,217080
India,Ores and other minerals,10,2020,7906820
India,"Other Machinery, instrument, accessory",10,2020,30696450
India,Other base metals,10,2020,11875350
India,Other petroleum products,10,2020,497860
India,Paper,10,2020,4923490
India,Parts and accessories for motor,10,2020,20439400
India,Pharmaceutical products,10,2020,24560890
India,Plastic materials,10,2020,14344370
India,"Precious stones, precious metals and their products",10,2020,12073170
India,Textile fibrics,10,2020,2978170
India,Vegetable oil and fat,10,2020,446870
India,Animal fodder and materials,11,2020,9350120
India,Articles of iron and steel,11,2020,4309530
India,Articles of plastics,11,2020,1859260
India,Articles of rubber,11,2020,910460
India,Auxiliary materials for cigarettes,11,2020,527400
India,Auxiliary materials for medicaments,11,2020,5743030
India,"Auxiliary materials for textile, garment, leather, footwear",11,2020,5629860
India,Chemical products,11,2020,9177850
India,Chemicals,11,2020,9883130
India,"Computers, electronical products and parts",11,2020,2988370
India,Cotton,11,2020,23570400
India,Fertilizers,11,2020,187740
India,"Fibres, not spun",11,2020,8441630
India,Fishery products,11,2020,7772220
India,Fresh and pocessed vegetables and fruit,11,2020,2453640
India,Insecticides and materials,11,2020,8650920
India,"Iron, Steel",11,2020,86562990
India,Maize,11,2020,171000
India,"Motor vehicles, assembled",11,2020,141570
India,Ores and other minerals,11,2020,3228580
India,"Other Machinery, instrument, accessory",11,2020,29550870
India,Other base metals,11,2020,11011590
India,Other petroleum products,11,2020,440910
India,Paper,11,2020,4507540
India,Parts and accessories for motor,11,2020,20761140
India,Pharmaceutical products,11,2020,20799500
India,Plastic materials,11,2020,9645240
India,"Precious stones, precious metals and their products",11,2020,14848090
India,Textile fibrics,11,2020,3737430
India,Vegetable oil and fat,11,2020,427870
India,Animal fodder and materials,12,2020,16861940
India,Articles of iron and steel,12,2020,4285380
India,Articles of plastics,12,2020,1978610
India,Articles of rubber,12,2020,1035869
India,Auxiliary materials for cigarettes,12,2020,288120
India,Auxiliary materials for medicaments,12,2020,8161470
India,"Auxiliary materials for textile, garment, leather, footwear",12,2020,6911240
India,Chemical products,12,2020,9352870
India,Chemicals,12,2020,14478240
India,"Computers, electronical products and parts",12,2020,3451730
India,Cotton,12,2020,28930100
India,Fertilizers,12,2020,914920
India,"Fibres, not spun",12,2020,11684980
India,Fishery products,12,2020,13554250
India,Fresh and pocessed vegetables and fruit,12,2020,1722320
India,Insecticides and materials,12,2020,5287700
India,"Iron, Steel",12,2020,52983850
India,Maize,12,2020,721580
India,"Motor vehicles, assembled",12,2020,2500000
India,Ores and other minerals,12,2020,1798910
India,"Other Machinery, instrument, accessory",12,2020,32998600
India,Other base metals,12,2020,9406830
India,Other petroleum products,12,2020,831920
India,Paper,12,2020,5609650
India,Parts and accessories for motor,12,2020,40499920
India,Pharmaceutical products,12,2020,22634430
India,Plastic materials,12,2020,9682900
India,"Precious stones, precious metals and their products",12,2020,18752840
India,Textile fibrics,12,2020,3034180
India,Vegetable oil and fat,12,2020,483150
Japan,Animal fodder and materials,1,2020,351040
Japan,"Aromatic substance, cosmetic and cleaning preparations",1,2020,2455550
Japan,Articles of iron and steel,1,2020,28899940
Japan,Articles of plastics,1,2020,51270500
Japan,Articles of rubber,1,2020,10333500
Japan,"Auxiliary materials for textile, garment, leather, footwear",1,2020,13743010
Japan,Cameras and their parts,1,2020,6149470
Japan,Chemical products,1,2020,33945710
Japan,Chemicals,1,2020,26050300
Japan,Coal,1,2020,0
Japan,"Computers, electronical products and parts",1,2020,340887130
Japan,Dairy products,1,2020,3657380
Japan,Domestic electrical appliances and parts,1,2020,1383960
Japan,Electrical wire and cable,1,2020,8567060
Japan,Fertilizers,1,2020,738670
Japan,"Fibres, not spun",1,2020,4982510
Japan,Fishery products,1,2020,9688470
Japan,Glass and glassware,1,2020,17393390
Japan,Insecticides and materials,1,2020,1046819
Japan,"Iron, Steel",1,2020,110758820
Japan,"Motor vehicles, assembled",1,2020,2927020
Japan,Ores and other minerals,1,2020,1518250
Japan,"Other Machinery, instrument, accessory",1,2020,304335330
Japan,Other base metal products,1,2020,5080610
Japan,Other base metals,1,2020,36529380
Japan,Other means of transort and equipments,1,2020,3973160
Japan,Other petroleum products,1,2020,3599020
Japan,Other preparations for foodstuff,1,2020,1185100
Japan,Paper,1,2020,11343960
Japan,Paper products,1,2020,7241610
Japan,Parts and accessories for motor,1,2020,44005270
Japan,"Petroleum oil, refined",1,2020,0
Japan,Pharmaceutical products,1,2020,2783060
Japan,Plastic materials,1,2020,28118250
Japan,"Precious stones, precious metals and their products",1,2020,2672350
Japan,Rubber,1,2020,10714930
Japan,Telephones and their parts,1,2020,13686040
Japan,Textile fibrics,1,2020,39059440
Japan,Waste iron and steel,1,2020,40919370
Japan,Wood and wooden products,1,2020,434290
Japan,Animal fodder and materials,2,2020,31910
Japan,"Aromatic substance, cosmetic and cleaning preparations",2,2020,4011850
Japan,Articles of iron and steel,2,2020,46539820
Japan,Articles of plastics,2,2020,66162700
Japan,Articles of rubber,2,2020,11854780
Japan,"Auxiliary materials for textile, garment, leather, footwear",2,2020,23650450
Japan,Cameras and their parts,2,2020,9249280
Japan,Chemical products,2,2020,46315580
Japan,Chemicals,2,2020,46883000
Japan,Coal,2,2020,1450290
Japan,"Computers, electronical products and parts",2,2020,509851690
Japan,Dairy products,2,2020,4890250
Japan,Domestic electrical appliances and parts,2,2020,1030319
Japan,Electrical wire and cable,2,2020,11567000
Japan,Fertilizers,2,2020,2029680
Japan,"Fibres, not spun",2,2020,6345880
Japan,Fishery products,2,2020,13789190
Japan,Glass and glassware,2,2020,17072760
Japan,Insecticides and materials,2,2020,1808640
Japan,"Iron, Steel",2,2020,123463890
Japan,"Motor vehicles, assembled",2,2020,9471610
Japan,Ores and other minerals,2,2020,481970
Japan,"Other Machinery, instrument, accessory",2,2020,364113040
Japan,Other base metal products,2,2020,7792540
Japan,Other base metals,2,2020,47236910
Japan,Other means of transort and equipments,2,2020,4480140
Japan,Other petroleum products,2,2020,2241210
Japan,Other preparations for foodstuff,2,2020,2725370
Japan,Paper,2,2020,18474910
Japan,Paper products,2,2020,3960420
Japan,Parts and accessories for motor,2,2020,62127760
Japan,"Petroleum oil, refined",2,2020,0
Japan,Pharmaceutical products,2,2020,3981000
Japan,Plastic materials,2,2020,43145000
Japan,"Precious stones, precious metals and their products",2,2020,3932170
Japan,Rubber,2,2020,13110860
Japan,Telephones and their parts,2,2020,11892230
Japan,Textile fibrics,2,2020,68528820
Japan,Waste iron and steel,2,2020,105195800
Japan,Wood and wooden products,2,2020,666460
Japan,Animal fodder and materials,3,2020,314770
Japan,"Aromatic substance, cosmetic and cleaning preparations",3,2020,4162819
Japan,Articles of iron and steel,3,2020,45045330
Japan,Articles of plastics,3,2020,70113720
Japan,Articles of rubber,3,2020,12309290
Japan,"Auxiliary materials for textile, garment, leather, footwear",3,2020,21448800
Japan,Cameras and their parts,3,2020,11722450
Japan,Chemical products,3,2020,47402050
Japan,Chemicals,3,2020,50434820
Japan,Coal,3,2020,12618780
Japan,"Computers, electronical products and parts",3,2020,399367790
Japan,Dairy products,3,2020,5082270
Japan,Domestic electrical appliances and parts,3,2020,793300
Japan,Electrical wire and cable,3,2020,11456210
Japan,Fertilizers,3,2020,1760930
Japan,"Fibres, not spun",3,2020,4781580
Japan,Fishery products,3,2020,13281620
Japan,Glass and glassware,3,2020,16643960
Japan,Insecticides and materials,3,2020,3137110
Japan,"Iron, Steel",3,2020,124194510
Japan,"Motor vehicles, assembled",3,2020,9784140
Japan,Ores and other minerals,3,2020,546230
Japan,"Other Machinery, instrument, accessory",3,2020,447187410
Japan,Other base metal products,3,2020,8197930
Japan,Other base metals,3,2020,46735270
Japan,Other means of transort and equipments,3,2020,4946030
Japan,Other petroleum products,3,2020,3107390
Japan,Other preparations for foodstuff,3,2020,3287730
Japan,Paper,3,2020,17436990
Japan,Paper products,3,2020,5311710
Japan,Parts and accessories for motor,3,2020,57556220
Japan,"Petroleum oil, refined",3,2020,0
Japan,Pharmaceutical products,3,2020,6473770
Japan,Plastic materials,3,2020,48747080
Japan,"Precious stones, precious metals and their products",3,2020,5028070
Japan,Rubber,3,2020,15023830
Japan,Telephones and their parts,3,2020,19415560
Japan,Textile fibrics,3,2020,65877320
Japan,Waste iron and steel,3,2020,86836600
Japan,Wood and wooden products,3,2020,876750
Japan,Animal fodder and materials,4,2020,338210
Japan,"Aromatic substance, cosmetic and cleaning preparations",4,2020,3996430
Japan,Articles of iron and steel,4,2020,43911880
Japan,Articles of plastics,4,2020,62785200
Japan,Articles of rubber,4,2020,10789400
Japan,"Auxiliary materials for textile, garment, leather, footwear",4,2020,23133960
Japan,Cameras and their parts,4,2020,8824870
Japan,Chemical products,4,2020,50822460
Japan,Chemicals,4,2020,34486850
Japan,Coal,4,2020,0
Japan,"Computers, electronical products and parts",4,2020,295365620
Japan,Dairy products,4,2020,6592060
Japan,Domestic electrical appliances and parts,4,2020,1393400
Japan,Electrical wire and cable,4,2020,12196040
Japan,Fertilizers,4,2020,4681540
Japan,"Fibres, not spun",4,2020,6842690
Japan,Fishery products,4,2020,13308420
Japan,Glass and glassware,4,2020,11618010
Japan,Insecticides and materials,4,2020,4600240
Japan,"Iron, Steel",4,2020,126714120
Japan,"Motor vehicles, assembled",4,2020,13285320
Japan,Ores and other minerals,4,2020,683170
Japan,"Other Machinery, instrument, accessory",4,2020,448079290
Japan,Other base metal products,4,2020,8000440
Japan,Other base metals,4,2020,33207379
Japan,Other means of transort and equipments,4,2020,3479780
Japan,Other petroleum products,4,2020,2144020
Japan,Other preparations for foodstuff,4,2020,2469010
Japan,Paper,4,2020,16362160
Japan,Paper products,4,2020,4396210
Japan,Parts and accessories for motor,4,2020,43404300
Japan,"Petroleum oil, refined",4,2020,0
Japan,Pharmaceutical products,4,2020,1852870
Japan,Plastic materials,4,2020,49308480
Japan,"Precious stones, precious metals and their products",4,2020,2288130
Japan,Rubber,4,2020,14087840
Japan,Telephones and their parts,4,2020,15910250
Japan,Textile fibrics,4,2020,62644270
Japan,Waste iron and steel,4,2020,74721100
Japan,Wood and wooden products,4,2020,1025660
Japan,Animal fodder and materials,5,2020,227960
Japan,"Aromatic substance, cosmetic and cleaning preparations",5,2020,2518750
Japan,Articles of iron and steel,5,2020,35317280
Japan,Articles of plastics,5,2020,51680500
Japan,Articles of rubber,5,2020,10239840
Japan,"Auxiliary materials for textile, garment, leather, footwear",5,2020,20074360
Japan,Cameras and their parts,5,2020,8841170
Japan,Chemical products,5,2020,34138520
Japan,Chemicals,5,2020,25379170
Japan,Coal,5,2020,3739880
Japan,"Computers, electronical products and parts",5,2020,301931440
Japan,Dairy products,5,2020,6130510
Japan,Domestic electrical appliances and parts,5,2020,1071530
Japan,Electrical wire and cable,5,2020,8698480
Japan,Fertilizers,5,2020,2072870
Japan,"Fibres, not spun",5,2020,4088690
Japan,Fishery products,5,2020,12676790
Japan,Glass and glassware,5,2020,14598950
Japan,Insecticides and materials,5,2020,1768040
Japan,"Iron, Steel",5,2020,110179640
Japan,"Motor vehicles, assembled",5,2020,17241670
Japan,Ores and other minerals,5,2020,431370
Japan,"Other Machinery, instrument, accessory",5,2020,288271140
Japan,Other base metal products,5,2020,5647400
Japan,Other base metals,5,2020,21412420
Japan,Other means of transort and equipments,5,2020,8930650
Japan,Other petroleum products,5,2020,1998270
Japan,Other preparations for foodstuff,5,2020,1790800
Japan,Paper,5,2020,14625320
Japan,Paper products,5,2020,3809650
Japan,Parts and accessories for motor,5,2020,37765410
Japan,"Petroleum oil, refined",5,2020,180890
Japan,Pharmaceutical products,5,2020,4999350
Japan,Plastic materials,5,2020,37063880
Japan,"Precious stones, precious metals and their products",5,2020,1643510
Japan,Rubber,5,2020,7447560
Japan,Telephones and their parts,5,2020,8279790
Japan,Textile fibrics,5,2020,48438000
Japan,Waste iron and steel,5,2020,44522700
Japan,Wood and wooden products,5,2020,781490
Japan,Animal fodder and materials,6,2020,88410
Japan,"Aromatic substance, cosmetic and cleaning preparations",6,2020,2726910
Japan,Articles of iron and steel,6,2020,34058720
Japan,Articles of plastics,6,2020,54393170
Japan,Articles of rubber,6,2020,8561080
Japan,"Auxiliary materials for textile, garment, leather, footwear",6,2020,23780040
Japan,Cameras and their parts,6,2020,9792240
Japan,Chemical products,6,2020,39329020
Japan,Chemicals,6,2020,27166070
Japan,Coal,6,2020,14051850
Japan,"Computers, electronical products and parts",6,2020,559599830
Japan,Dairy products,6,2020,6223390
Japan,Domestic electrical appliances and parts,6,2020,684910
Japan,Electrical wire and cable,6,2020,8341870
Japan,Fertilizers,6,2020,3103990
Japan,"Fibres, not spun",6,2020,2630810
Japan,Fishery products,6,2020,19935480
Japan,Glass and glassware,6,2020,15243730
Japan,Insecticides and materials,6,2020,2580560
Japan,"Iron, Steel",6,2020,98620210
Japan,"Motor vehicles, assembled",6,2020,4681870
Japan,Ores and other minerals,6,2020,481320
Japan,"Other Machinery, instrument, accessory",6,2020,325310180
Japan,Other base metal products,6,2020,5916970
Japan,Other base metals,6,2020,33224239
Japan,Other means of transort and equipments,6,2020,4491680
Japan,Other petroleum products,6,2020,1703440
Japan,Other preparations for foodstuff,6,2020,1871280
Japan,Paper,6,2020,19341680
Japan,Paper products,6,2020,3853750
Japan,Parts and accessories for motor,6,2020,55203190
Japan,"Petroleum oil, refined",6,2020,0
Japan,Pharmaceutical products,6,2020,6384410
Japan,Plastic materials,6,2020,41793950
Japan,"Precious stones, precious metals and their products",6,2020,2659840
Japan,Rubber,6,2020,7696780
Japan,Telephones and their parts,6,2020,16198980
Japan,Textile fibrics,6,2020,58527290
Japan,Waste iron and steel,6,2020,62810500
Japan,Wood and wooden products,6,2020,693000
Japan,Animal fodder and materials,7,2020,310740
